ID,Wait time,Country,City,Department,Minutes,Vote status,Came from,Chat content
3847,72,Uganda,,customer support,01:34:54,NONE,,"2017-06-10 01:34:54 Valerie: What has happened to the flip paper
2017-06-10 01:34:59 Live Support: welcome to Vision Group
2017-06-10 01:36:06 System assistant: joseph banyu has accepted the chat!
2017-06-10 01:36:49 joseph banyu: To Get a copy of our E paper, for mobile access: http://www.visiongroup.co.ug/mobile/app/ 
OR 
for desktop access: https://vpg.visiongroup.co.ug/flippaper/personal/
and follow the prompts
2017-06-10 09:11:17 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3846,13,Uganda,,Advertising,18:16:28,NONE,,"2017-06-09 18:07:13 dark label: i want to read your news that was written on saturday, october 8th, 2016 page 33
2017-06-09 18:07:18 Live Support: welcome to Vision Group
2017-06-09 18:07:26 System assistant: Paul Ochen has accepted the chat!
2017-06-09 18:07:38 dark label: thank you
2017-06-09 18:08:13 Paul Ochen: Hello Label, kindly get a copy of our E paper, for mobile access: http://www.visiongroup.co.ug/mobile/app/ 
OR 
for desktop access: https://vpg.visiongroup.co.ug/flippaper/personal/
and follow the prompts
2017-06-09 18:08:59 dark label: ok let me try sir
2017-06-09 18:09:46 Paul Ochen: Thank you for your time. For any further or future inquiries, do not hesitate to chat us up.
2017-06-09 18:10:03 System assistant: Paul (pochen@newvision.co.ug) has closed the chat!
2017-06-09 18:16:37 System assistant: Paul Ochen has accepted the chat!
2017-06-09 18:21:24 dark label: the part of click here to create account is not working
2017-06-09 18:22:14 Paul Ochen: Try to refresh
2017-06-09 18:22:41 dark label: ok
2017-06-09 18:56:55 System assistant: Paul (pochen@newvision.co.ug) has closed the chat!"
3845,350,Japan,,customer support,08:53:47,NONE,,"2017-06-09 08:53:47 harriet: is the Beat available online? i wanted to send a link to the article about Sauti ya Afrika to someone
2017-06-09 08:53:52 Live Support: welcome to Vision Group
2017-06-09 08:55:43 harriet: ??
2017-06-09 08:56:25 harriet: ok - i'm going offline please email me your response - many thanks
2017-06-09 08:59:37 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-13 02:44:42 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3844,1573,Uganda,,customer support,07:45:51,NONE,,"2017-06-09 07:45:51 Waiswa charles: Kindly inquiring what it takes to cover a story of a lady in Bugiri who is suffering from Cancer of the breast. She is rotting away and has no help
2017-06-09 07:45:56 Live Support: welcome to Vision Group
2017-06-09 07:46:44 Waiswa charles: Any one in office today to please help
2017-06-09 08:12:04 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-09 08:14:34 atuhaire elizabeth: Hello Charles, kindly send email to news@newvision.co.ug
2017-06-13 02:44:44 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3843,2127,Uganda,,Advertising,05:28:36,NONE,,"2017-06-09 05:28:36 Alucha Robert: How can i advertise my small business on line on new vision. my money is small but i feel i can still have people know
2017-06-09 05:28:41 Live Support: welcome to Vision Group
2017-06-09 06:04:03 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-13 02:44:46 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3842,161,Uganda,,customer support,09:29:14,NONE,,"2017-06-08 09:29:14 mulinda leonard: can i be able to see news papers of 2002
2017-06-08 09:29:19 Live Support: welcome to Vision Group
2017-06-08 09:31:55 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-08 09:36:11 atuhaire elizabeth: Hello Leonard, Our online version of the paper has only from 210 to date. But if you really need to check ou t something in the 2002 paper, kindly visit our library at head office industrial area. 1st street
2017-06-08 14:57:13 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3841,414,Uganda,,customer support,08:08:50,NONE,,"2017-06-08 08:08:50 christopher kabongoya: what are the latest jobs in ntoroko districts? please give me the details. thx
2017-06-08 08:08:55 Live Support: welcome to Vision Group
2017-06-08 08:10:14 christopher kabongoya: please update me on jobs in ntoroko district
2017-06-08 08:15:44 System assistant: joseph banyu has accepted the chat!
2017-06-08 08:18:16 joseph banyu: Visit our website at http://www.newvision.co.ug/category/jobs and You can as well look out for various job advertisements made in our Newspaper prints. 

You can get yourself a copy of E paper:for mobile access: http://www.visiongroup.co.ug/mobile/app/ or 
for desktop access: https://vpg.visiongroup.co.ug/flippaper/personal/
and follow the prompts
2017-06-08 08:18:34 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3840,24,Uganda,,customer support,06:27:13,NONE,,"2017-06-08 06:27:13 Bisanga: Hope u are doing well, i would wish to access the paper of Saturday vision june 18th 2016. how do i get helped. if possible i would request u to send on my email.
2017-06-08 06:27:18 Live Support: welcome to Vision Group
2017-06-08 06:27:37 System assistant: joseph banyu has accepted the chat!
2017-06-08 06:28:03 joseph banyu: Get a copy of our E paper, for mobile access: http://www.visiongroup.co.ug/mobile/app/ 
OR 
for desktop access: https://vpg.visiongroup.co.ug/flippaper/personal/
and follow the prompts
2017-06-08 08:19:08 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3839,530,Uganda,,customer support,05:49:52,NONE,,"2017-06-08 05:49:52 serwanoo paul: what are the true names of zali married to aTanzanian singer
2017-06-08 05:49:57 Live Support: welcome to Vision Group
2017-06-08 05:58:42 System assistant: joseph banyu has accepted the chat!
2017-06-08 06:01:40 serwanoo paul: I mean this one married to Platinum of Tanzania
2017-06-08 06:02:57 serwanoo paul: and the right spelling of her names
2017-06-08 06:22:43 joseph banyu: Zari Hassan
2017-06-08 06:48:56 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3838,928,Uganda,,customer support,05:43:11,NONE,,"2017-06-08 05:43:11 gale ian: how do i subscribe/pay for another isssue of the papers because after my first download i can seem to access anything else. always getting the session expired error
2017-06-08 05:43:16 Live Support: welcome to Vision Group
2017-06-08 05:58:39 System assistant: joseph banyu has accepted the chat!
2017-06-08 06:52:52 joseph banyu: send you username, email and contact to JNamulindwa@newvision.co.ug
2017-06-08 08:19:12 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3837,432,,,Advertising,04:53:51,UP,,"2017-06-08 04:53:51 olak joseph: hello how much is advertising aletter of administration application
2017-06-08 04:53:56 Live Support: welcome to Vision Group
2017-06-08 04:58:29 olak joseph: hello how much is advertising aletter of administration application
2017-06-08 05:01:03 System assistant: joseph banyu has accepted the chat!
2017-06-08 05:02:15 joseph banyu: Newvision 180,000 and bukedde 120,000
2017-06-08 05:05:58 olak joseph: not negotiable?
2017-06-08 05:19:19 joseph banyu: its a fixed price.
2017-06-08 08:19:16 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3836,33,Mauritius,,Hot News,04:09:30,UP,,"2017-06-08 04:09:30 Nando Nimrod: mwe musobola okunyaamba okutukirira obwa kabakka bwa buganda  kubanga ndina byenjagala okubagamba nti ndia kyemanyi ku waliwo omukaddde gwenali ndabirira nga ye yali mukyala wa sekabakka daudi chwa era we yafiridde  nze badde mulabirira era ekiro anzijira nangaamba nsobole okutukirira obuganda mbabuulire webamuziika olwo basobole okumuteeka mu buwangwa era addemu azikibwe mukitibwa kuliranawa  family ye ne baawe
2017-06-08 04:09:35 Live Support: welcome to Vision Group
2017-06-08 04:10:03 System assistant: joseph banyu has accepted the chat!
2017-06-08 04:10:15 Nando Nimrod: njkausanyukka nyobwemunziramu
2017-06-08 04:29:05 joseph banyu: Sebo Nimrod tusaba owereze  obubaka obwo eri omukungaanya wa bukedde olupapula ku email eno: RKayiira@newvision.co.ug
2017-06-08 05:01:21 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3835,186,Uganda,,Hot News,03:21:32,NONE,,"2017-06-08 03:21:32 parvin: todays news
2017-06-08 03:21:37 Live Support: welcome to Vision Group
2017-06-08 03:21:44 parvin: thanks
2017-06-08 03:24:38 System assistant: joseph banyu has accepted the chat!
2017-06-08 03:25:27 joseph banyu: Please visit our websites on www.newvision.co.ug, and www.bukedde.co.ug. CLICK on any story and then fill out the subscription form to receive our daily new letter Updates.
2017-06-08 03:41:15 joseph banyu: You can also Get a copy of our E paper, for mobile access: http://www.visiongroup.co.ug/mobile/app/ 
OR 
for desktop access: https://vpg.visiongroup.co.ug/flippaper/personal/
and follow the prompts
2017-06-08 08:20:08 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3834,76,Uganda,,customer support,12:39:21,NONE,,"2017-06-07 12:39:21 Nakate Sarah: Would like to know if there is an M&amp;E short course coming up soon.
2017-06-07 12:39:26 Live Support: welcome to Vision Group
2017-06-07 12:40:36 Nakate Sarah: any M&amp;E short course coming up soon?
2017-06-07 12:40:37 System assistant: joseph banyu has accepted the chat!
2017-06-07 12:43:39 joseph banyu: We do not offer course. visit our website for our products and services
2017-06-07 12:44:01 joseph banyu: www.newvision.co.ug, www.visiongroup.co.ug and www.bukedde.co.ug.
2017-06-08 00:15:17 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3833,194,Uganda,,customer support,12:37:24,UP,,"2017-06-07 12:37:24 gale ian: why cant i access the option for epaper subscription on your website?
2017-06-07 12:37:29 Live Support: welcome to Vision Group
2017-06-07 12:40:38 System assistant: joseph banyu has accepted the chat!
2017-06-07 12:40:49 joseph banyu: Get a copy of our E paper, for mobile access: http://www.visiongroup.co.ug/mobile/app/ 
OR 
for desktop access: https://vpg.visiongroup.co.ug/flippaper/personal/
and follow the prompts
2017-06-07 12:41:44 joseph banyu: The option is on the website but you will need to scroll to the extreme buttom of the web page
2017-06-07 12:52:38 gale ian: when i try to create an account through the mobile app after filling in all the area's i get an access denied error
2017-06-07 12:57:54 joseph banyu: We apologise for any inconveniences please send your User name and contact to JNamulindwa@newvision.co.ug.
2017-06-07 13:00:40 gale ian: thank you very much. i have been able to create the account.
2017-06-07 13:03:14 joseph banyu: Your welcome.
2017-06-07 13:03:18 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3832,59,Uganda,,Advertising,12:32:29,NONE,,"2017-06-07 12:32:29 Betty Apun: Good evening, I am humbly inquiring if Busitema University made any advertisements for academeic programmes in new vision newpaper in 2007 when it was starting.
i am equally humbly requesting for this information to be availed to me please as i am compiling a report.
Thank you
2017-06-07 12:32:34 Live Support: welcome to Vision Group
2017-06-07 12:33:28 System assistant: joseph banyu has accepted the chat!
2017-06-07 12:34:57 joseph banyu: Visit our lIbrary at our head Office Mon - Fri 9am - 4pm.
2017-06-07 12:35:29 joseph banyu: Our Head office located on First street industrial area plot 19/21.
2017-06-08 00:14:54 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3831,1090,Uganda,,Editorial,08:36:57,NONE,,"2017-06-07 08:12:28 Ronnie: How better do i get the advertisement rates
2017-06-07 08:12:33 Live Support: welcome to Vision Group
2017-06-07 08:30:38 System assistant: stellamaris Nabisere has accepted the chat!
2017-06-07 08:31:58 stellamaris Nabisere: Thank you for your time.

You are currently inactive online so i will close the Chat.  But for any further or future inquiries, do not hesitate to chat us up.
2017-06-07 08:32:16 System assistant: stella (stellalule@gmail.com) has closed the chat!
2017-06-07 08:37:52 System assistant: stellamaris Nabisere has accepted the chat!
2017-06-07 08:38:03 Ronnie: Am there
2017-06-07 08:38:57 stellamaris Nabisere: which rates exactly are you looking for Ronnie. paper, TV , or radio?
2017-06-07 08:39:58 Ronnie: radio
2017-06-07 08:41:37 stellamaris Nabisere: [file=61_e8e0c0db9dd76f824b9c4da4ae1f55c8]
2017-06-07 08:42:32 Ronnie: Okay thanks Maris
2017-06-07 08:43:16 stellamaris Nabisere: you are welcome Ronnie. have a good day
2017-06-07 08:43:50 Ronnie: You too
2017-06-07 09:20:29 System assistant: stella (stellalule@gmail.com) has closed the chat!"
3830,3084,Uganda,,Advertising,05:39:10,NONE,,"2017-06-07 05:39:10 RAYMOND: requesting for an advertising rate card. (online platform)
2017-06-07 05:39:15 Live Support: welcome to Vision Group
2017-06-07 05:40:01 RAYMOND: requesting for an an advertising rate card for the online website.
2017-06-07 06:30:34 System assistant: stellamaris Nabisere has accepted the chat!
2017-06-07 06:31:41 stellamaris Nabisere: Thank you for your time.

You are currently inactive online so i will close the Chat.  But for any further or future inquiries, do not hesitate to chat us up.
2017-06-07 06:32:08 System assistant: stella (stellalule@gmail.com) has closed the chat!"
3829,20,Canada,,Editorial,17:02:16,NONE,,"2017-06-06 16:53:28 Norsam: Does the licence of the following article (http://www.newvision.co.ug/new_vision/news/1453548/ethics-uganda) on your website allow non-derivative, non-commercial use of the content with full attribution to the author?
2017-06-06 16:53:33 Live Support: welcome to Vision Group
2017-06-06 16:53:48 System assistant: Paul Ochen has accepted the chat!
2017-06-06 16:54:42 Norsam: Hello
2017-06-06 16:55:59 Paul Ochen: Hello Norsam, if i may get you well, are you inquiring whether you can use or share the article?
2017-06-06 16:56:14 Norsam: Yes I am
2017-06-06 16:57:15 Norsam: I am the website manager for the Institute of Work Culture and Ethics.  I am inquiring whether I can post your article on the IWCE website.
2017-06-06 16:58:57 Paul Ochen: Its okay Norsam
2017-06-06 16:59:20 Norsam: Thanks a lot
2017-06-06 16:59:30 Paul Ochen: You are welcome
2017-06-06 17:01:05 System assistant: Paul (pochen@newvision.co.ug) has closed the chat!
2017-06-06 17:02:18 System assistant: Paul Ochen has accepted the chat!
2017-06-06 17:05:08 System assistant: Paul (pochen@newvision.co.ug) has closed the chat!"
3828,21,Bangladesh,,customer support,16:05:24,NONE,,"2017-06-06 16:05:24 muhindo: Apreciate.

I am here to thank u for your online services.  we like your website.
2017-06-06 16:05:29 Live Support: welcome to Vision Group
2017-06-06 16:05:45 System assistant: Paul Ochen has accepted the chat!
2017-06-06 16:06:44 Paul Ochen: Hello Muhindo, we greatly welcome your remarks and thanks for contacting us.
2017-06-06 16:10:59 System assistant: Paul (pochen@newvision.co.ug) has closed the chat!"
3827,120,India,,customer support,14:10:55,NONE,,"2017-06-06 14:10:55 RAJEEV CHADHA: I need the list of rates as set out in Bill in business section which was published today. Can you please mail me complete artical ?
2017-06-06 14:11:00 Live Support: welcome to Vision Group
2017-06-06 14:12:55 System assistant: joseph banyu has accepted the chat!
2017-06-06 14:18:11 joseph banyu: Get a copy of our E paper, for mobile access: http://www.visiongroup.co.ug/mobile/app/ 
OR 
for desktop access: https://vpg.visiongroup.co.ug/flippaper/personal/
and follow the prompts
2017-06-06 14:59:52 joseph banyu: Thank you for your time.

You are currently inactive online so i will close the Chat.  But for any further or future inquiries, do not hesitate to chat us up.
2017-06-06 15:00:02 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3826,105,Uganda,,Editorial,12:00:34,NONE,,"2017-06-06 12:00:34 yiga joseph: i have a research topic about the role of new vision in promoting public relations officers in uganda
2017-06-06 12:00:39 Live Support: welcome to Vision Group
2017-06-06 12:02:17 yiga joseph: brief me about the various campaigns and strategies new vision has related with the public relations officers
2017-06-06 12:02:19 System assistant: joseph banyu has accepted the chat!
2017-06-06 12:03:25 yiga joseph: send me a report about newvision and pros
2017-06-06 12:08:39 joseph banyu: Hello Yiga, you will need to visit our head Office and see the Personal Assistant to the Head of Marketing.
2017-06-06 12:09:09 joseph banyu: work hours Mon - Fri 9am - 4pm
2017-06-06 12:15:01 joseph banyu: you can also contact her on 0414/0312 - 33700
2017-06-06 12:15:43 joseph banyu: correction; 0414/0312- 337000
2017-06-06 12:46:10 joseph banyu: Thank you for your time.

You are currently inactive online so i will close the Chat.  But for any further or future inquiries, do not hesitate to chat us up.
2017-06-06 13:36:20 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3825,561,Uganda,,Advertising,09:22:11,NONE,,"2017-06-06 09:22:11 Joviah: Hello
I would contacts to get in touch with the marketing department for UBC radio, and Bukedde TV
2017-06-06 09:22:16 Live Support: welcome to Vision Group
2017-06-06 09:31:32 System assistant: joseph banyu has accepted the chat!
2017-06-06 09:47:35 joseph banyu: Hello Joviah what where you hoping to discuss with Marketing?
2017-06-06 10:33:28 joseph banyu: you can contact us on 0414/ 0312- 337000
2017-06-06 10:33:31 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3824,22,Uganda,,customer support,09:03:57,NONE,,"2017-06-06 09:00:49 prashant: How to grow stevia plant and get the real information to grow in commercial scale
2017-06-06 09:00:54 Live Support: welcome to Vision Group
2017-06-06 09:01:11 System assistant: stellamaris Nabisere has accepted the chat!
2017-06-06 09:01:39 prashant: I am interested to grow the stevia plant
2017-06-06 09:03:08 stellamaris Nabisere: Hello Prashant, we are a media house and i might not be in position to answer you on that. kindly use google
2017-06-06 09:03:33 System assistant: stella (stellalule@gmail.com) has closed the chat!
2017-06-06 09:04:52 prashant: ok thanks
2017-06-06 09:04:58 System assistant: stellamaris Nabisere has accepted the chat!
2017-06-06 09:11:24 System assistant: stella (stellalule@gmail.com) has closed the chat!"
3823,31,Uganda,,Hot News,06:46:54,NONE,,"2017-06-06 06:46:54 muyingo marvin: please i would like to know the organisations that Baylor Uganda has awarded to the referral linkage sub grants
2017-06-06 06:46:59 Live Support: welcome to Vision Group
2017-06-06 06:47:12 muyingo marvin: thanks
2017-06-06 06:47:25 System assistant: stellamaris Nabisere has accepted the chat!
2017-06-06 06:47:53 muyingo marvin: please i would like to know the organisations that Baylor Uganda has awarded to the referral linkage sub grants
2017-06-06 06:48:39 stellamaris Nabisere: Hello Marvin, kindly visit the baylor uganda website to get those details. thank you
2017-06-06 06:49:14 stellamaris Nabisere: www.baylor-uganda.org/
2017-06-06 06:50:18 muyingo marvin: i have visited the website but its an image, i can't see it clearly, but the news were passed through newvision.
2017-06-06 06:55:15 stellamaris Nabisere: Ok then, Get a copy of our E paper, for mobile access: http://www.visiongroup.co.ug/mobile/app/ 
OR 
for desktop access: https://vpg.visiongroup.co.ug/flippaper/personal/
and follow the prompts
2017-06-06 06:59:38 System assistant: stella (stellalule@gmail.com) has closed the chat!"
3822,249,Uganda,,customer support,06:35:03,NONE,,"2017-06-06 06:35:03 RECHEAL NAMARA: What is the procedure if i want to comment on a aparticular article that was published?
2017-06-06 06:35:08 Live Support: welcome to Vision Group
2017-06-06 06:39:12 System assistant: stellamaris Nabisere has accepted the chat!
2017-06-06 06:44:51 stellamaris Nabisere: Hello Racheal, you can send an email to letters@newvision.co.ug
2017-06-06 06:45:25 stellamaris Nabisere: state clearly what you are commenting about.
2017-06-06 06:45:31 stellamaris Nabisere: thank you
2017-06-06 06:45:52 System assistant: stella (stellalule@gmail.com) has closed the chat!"
3821,67,South Sudan,,Hot News,06:22:57,NONE,,"2017-06-06 06:22:57 rukundokhillary: upcoming
2017-06-06 06:23:02 Live Support: welcome to Vision Group
2017-06-06 06:24:04 System assistant: stellamaris Nabisere has accepted the chat!
2017-06-06 06:24:58 stellamaris Nabisere: Hello Hillary, how may i help you?
2017-06-06 06:31:40 stellamaris Nabisere: Thank you for your time.

You are currently inactive online so i will close the Chat.  But for any further or future inquiries, do not hesitate to chat us up.
2017-06-06 06:31:45 System assistant: stella (stellalule@gmail.com) has closed the chat!
2017-06-21 04:44:55 System assistant: Visitor has closed the chat explicitly!"
3820,79,Uganda,,customer support,05:32:33,NONE,,"2017-06-06 05:32:33 Ron: Failed to log into epaper  yet I paid for a month
2017-06-06 05:32:38 Live Support: welcome to Vision Group
2017-06-06 05:33:52 System assistant: stellamaris Nabisere has accepted the chat!
2017-06-06 05:39:49 stellamaris Nabisere: hello Ron please send an email with your log in credentials to epapersupport@newvision.co.ug
2017-06-06 05:40:17 stellamaris Nabisere: you will be able to get instant help . thank you
2017-06-06 05:46:01 System assistant: stella (stellalule@gmail.com) has closed the chat!"
3819,53,Uganda,,Editorial,05:28:49,NONE,,"2017-06-06 05:28:49 Betty Ogiel: Hi, I have authored a book entitled Against All Odds, I would like New Vision to read and write a review on it. Here is the website. www.againstallodds.life
2017-06-06 05:28:54 Live Support: welcome to Vision Group
2017-06-06 05:29:42 System assistant: stellamaris Nabisere has accepted the chat!
2017-06-06 05:45:05 stellamaris Nabisere: Hello Betty, New Vision had stopped book reviews But iam going to inquire from our Sunday paper editor for your particular case. i have taken your email and phone contact &amp; i will be getting back to you
2017-06-06 05:45:11 stellamaris Nabisere: thank you
2017-06-06 05:46:06 System assistant: stella (stellalule@gmail.com) has closed the chat!"
3818,800,Uganda,,customer support,05:04:58,NONE,,"2017-06-06 05:04:58 Nalwadda Benar: Ineed a job.
2017-06-06 05:05:03 Live Support: welcome to Vision Group
2017-06-06 05:18:18 System assistant: stellamaris Nabisere has accepted the chat!
2017-06-06 05:19:18 stellamaris Nabisere: Hello Benar, Visit our website at http://www.newvision.co.ug/category/jobs and You can as well look out for various job advertisements made in our Newspaper prints. 

You can get yourself a copy of E paper:for mobile access: http://www.visiongroup.co.ug/mobile/app/ or 
for desktop access: https://vpg.visiongroup.co.ug/flippaper/personal/
and follow the prompts.
2017-06-06 05:19:27 stellamaris Nabisere: thank you
2017-06-06 05:33:47 System assistant: stella (stellalule@gmail.com) has closed the chat!"
3817,153,Uganda,,customer support,04:47:54,NONE,,"2017-06-06 04:47:54 kakooza mark alex: how do i nominate some one in the pakasa awards
2017-06-06 04:47:59 Live Support: welcome to Vision Group
2017-06-06 04:50:27 System assistant: stellamaris Nabisere has accepted the chat!
2017-06-06 04:58:43 stellamaris Nabisere: Hello Alex, send an email to pakasa@newvision.co.ug stating the name of the nominee, what they do , and why you think  they deserve to win the pakasa Award. alternatively you can use the sms platform using 8338
2017-06-06 05:33:42 System assistant: stella (stellalule@gmail.com) has closed the chat!"
3816,23,Uganda,,Advertising,03:23:55,UP,,"2017-06-06 03:23:55 lemi francis: hello, i want to look through the tender put by adjumani district local government.
2017-06-06 03:24:00 Live Support: welcome to Vision Group
2017-06-06 03:24:18 System assistant: stellamaris Nabisere has accepted the chat!
2017-06-06 03:24:28 lemi francis: its put on thursday, june 2017
2017-06-06 03:24:58 stellamaris Nabisere: Get a copy of our E paper, for mobile access: http://www.visiongroup.co.ug/mobile/app/ 
OR 
for desktop access: https://vpg.visiongroup.co.ug/flippaper/personal/
and follow the prompts
2017-06-06 03:25:31 lemi francis: thank you
2017-06-06 03:26:11 stellamaris Nabisere: you are welcome
2017-06-06 03:27:06 System assistant: stella (stellalule@gmail.com) has closed the chat!"
3815,213,Uganda,,customer support,01:19:55,NONE,,"2017-06-06 01:19:55 Valerie: I have not been able to access e paper. When will it be available?
2017-06-06 01:20:00 Live Support: welcome to Vision Group
2017-06-06 01:23:28 System assistant: stellamaris Nabisere has accepted the chat!
2017-06-06 01:24:22 stellamaris Nabisere: what exactly happens when you try to log in?
2017-06-06 01:34:17 stellamaris Nabisere: Valerie you can always send an email to: epapersupport@newvision.co.ug for immediate help
2017-06-06 01:55:06 System assistant: stella (stellalule@gmail.com) has closed the chat!"
3814,95,United States,,customer support,15:49:06,NONE,,"2017-06-05 15:49:06 cindy ellerman: I would like to receive any links to pages referencing Bishop Chris Kaliisa from Uganda.
2017-06-05 15:49:11 Live Support: welcome to Vision Group
2017-06-05 15:50:41 System assistant: Paul Ochen has accepted the chat!
2017-06-05 15:52:24 Paul Ochen: Hello Cindy, unfortunately we are not able to give direct links. However you can get a copy of our E paper for current and past editions, for mobile access: http://www.visiongroup.co.ug/mobile/app/ 
OR 
for desktop access: https://vpg.visiongroup.co.ug/flippaper/personal/
and follow the prompts
2017-06-05 16:54:39 System assistant: Paul (pochen@newvision.co.ug) has closed the chat!"
3813,621,,,Hot News,11:14:13,UP,,"2017-06-05 11:14:13 Ambrose: Kindly share with me the latest list of prequalified auditors issued by Bank of Uganda in 2017
2017-06-05 11:14:18 Live Support: welcome to Vision Group
2017-06-05 11:15:58 Ambrose: kindly share with me the latest Bank of Uganda publication of pre qualified external auditors
2017-06-05 11:24:34 System assistant: joseph banyu has accepted the chat!
2017-06-05 11:28:43 joseph banyu: Hello Ambrose, visit the Bank of Uganda website for the list as requested.
2017-06-05 11:30:17 Ambrose: I did visit there website earlier , however the list they have is for 2015 ( outdated).
2017-06-05 11:32:14 Ambrose: Am told they published in the new vision at the beginning of the year. around 3rd - 11th January, Is there a way in which I can be helped to retrieve that publication showing the same list?
2017-06-05 11:36:39 joseph banyu: you will need to visit our library Mon - Fri 9am to 4pm, you to ascertain ithe date of publication. or send an email to library@newvision.com
2017-06-05 11:37:58 Ambrose: thank you joseph, Where is the location of the library?
2017-06-05 11:38:44 joseph banyu: Vist us at; Our Head office located on First street industrial area plot 19/21
2017-06-05 12:23:50 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3812,1630,Uganda,,Advertising,07:29:12,NONE,,"2017-06-05 07:29:13 mwanje david: i want to see news paper for may 15 2015 about EU on bwaise AFFCAD
2017-06-05 07:29:18 Live Support: welcome to Vision Group
2017-06-05 07:29:43 mwanje david: i want to see news paper for may 15 2015 about EU on bwaise AFFCAD
2017-06-05 07:56:22 System assistant: stellamaris Nabisere has accepted the chat!
2017-06-05 07:57:36 stellamaris Nabisere: Get a copy of our E paper, for mobile access: http://www.visiongroup.co.ug/mobile/app/ 
OR 
for desktop access: https://vpg.visiongroup.co.ug/flippaper/personal/
and follow the prompts
2017-06-05 07:59:07 stellamaris Nabisere: And type the dates you are looking for on the left side corner
2017-06-05 08:14:21 System assistant: stella (stellalule@gmail.com) has closed the chat!"
3811,5450,Kenya,,customer support,05:03:00,NONE,,"2017-06-05 05:03:00 sarah: How can I obtain the new vision paper for the 19th and 23rd May 2016
2017-06-05 05:03:05 Live Support: welcome to Vision Group
2017-06-05 06:33:50 System assistant: stellamaris Nabisere has accepted the chat!
2017-06-05 06:35:41 stellamaris Nabisere: Get a copy of our E paper, for mobile access: http://www.visiongroup.co.ug/mobile/app/ 
OR 
for desktop access: https://vpg.visiongroup.co.ug/flippaper/personal/
and follow the prompts
2017-06-05 06:35:53 System assistant: stella (stellalule@gmail.com) has closed the chat!"
3810,4974,Uganda,,customer support,02:17:52,NONE,,"2017-06-05 02:17:52 Ronald: Failing to log into my epaper even after paying for a month. I have now come to 2 weeks without using it yet I paid.
2017-06-05 02:17:57 Live Support: welcome to Vision Group
2017-06-05 03:40:46 System assistant: stellamaris Nabisere has accepted the chat!
2017-06-05 03:48:36 stellamaris Nabisere: Thank you for your time.

You are currently inactive online so i will close the Chat.  But for any further or future inquiries, do not hesitate to chat us up.
2017-06-05 03:48:46 System assistant: stella (stellalule@gmail.com) has closed the chat!
2017-06-06 05:31:46 System assistant: Visitor has closed the chat explicitly!"
3809,32,Uganda,,customer support,22:10:32,UP,,"2017-06-04 22:10:32 Eli: how do i get a government teaching job
2017-06-04 22:10:37 Live Support: welcome to Vision Group
2017-06-04 22:11:04 System assistant: Paul Ochen has accepted the chat!
2017-06-04 22:11:25 Eli: how much is an ad for loss of an i d
2017-06-04 22:12:15 Paul Ochen: Hello Eli, For all job advertisements made with our Company you can access them on our website at http://www.newvision.co.ug/category/jobs, 
OR
Via our Newspapers, you can get a copy of our E paper, for mobile access: http://www.visiongroup.co.ug/mobile/app/ or
for desktop access: https://vpg.visiongroup.co.ug/flippaper/personal/
and follow the prompts.

And for Details/ further inquiries to specific jobs to specific companies we advise you contact the respective companies directly.
2017-06-04 22:13:44 Paul Ochen: Charge for loss of ID is 2200/= per word in the newvision and 2000/= per word in the bukedde
2017-06-04 22:25:33 Paul Ochen: Thank you for your time.

You are currently inactive online so i will close the Chat.  But for any further or future inquiries, do not hesitate to chat us up.
2017-06-04 22:25:35 System assistant: Paul (pochen@newvision.co.ug) has closed the chat!"
